time,row,column,value,hour_of_day,day_of_week
551,2,1,0,23,1
551,2,2,15,23,1
551,2,4,71,23,1
551,2,5,31,23,1
551,2,7,169,23,1
551,3,1,9,23,1
551,3,3,25,23,1
551,3,4,71,23,1
551,3,7,49,23,1
551,4,0,0,23,1
551,4,1,0,23,1
551,4,2,0,23,1
551,4,4,31,23,1
551,4,5,49,23,1
551,4,7,55,23,1
551,5,0,0,23,1
551,5,1,0,23,1
551,5,2,0,23,1
551,5,3,9,23,1
551,5,4,9,23,1
551,5,5,31,23,1
551,5,6,31,23,1
551,5,7,31,23,1
551,6,1,0,23,1
551,6,4,15,23,1
551,6,5,25,23,1
551,7,4,9,23,1
551,7,5,0,23,1
551,7,6,9,23,1
552,0,2,80,0,2
552,0,3,15,0,2
552,0,4,9,0,2
552,0,6,0,0,2
552,1,0,0,0,2
552,1,3,15,0,2
552,1,6,15,0,2
552,2,1,0,0,2
552,2,3,31,0,2
552,2,5,15,0,2
552,2,6,40,0,2
552,2,7,40,0,2
552,3,0,0,0,2
552,3,4,25,0,2
552,3,5,49,0,2
552,4,0,0,0,2
552,4,5,25,0,2
552,5,0,0,0,2
552,5,1,0,0,2
552,5,2,0,0,2
552,5,4,9,0,2
552,5,5,15,0,2
552,5,7,0,0,2
552,6,0,0,0,2
552,6,3,0,0,2
552,6,6,0,0,2
552,6,7,0,0,2
552,7,0,0,0,2
552,7,2,0,0,2
552,7,4,0,0,2
552,7,6,25,0,2
553,0,2,9,1,2
553,0,3,25,1,2
553,0,4,15,1,2
553,0,7,0,1,2
553,1,0,0,1,2
553,1,2,0,1,2
553,1,3,25,1,2
553,1,5,0,1,2
553,1,6,9,1,2
553,2,4,0,1,2
553,2,5,0,1,2
553,3,0,0,1,2
553,3,1,0,1,2
553,3,2,0,1,2
553,3,3,15,1,2
553,3,4,0,1,2
553,3,5,31,1,2
553,3,6,15,1,2
553,3,7,0,1,2
553,4,0,0,1,2
553,4,3,40,1,2
553,4,7,0,1,2
553,5,0,0,1,2
553,5,1,0,1,2
553,5,6,0,1,2
553,5,7,0,1,2
553,6,0,0,1,2
553,6,4,9,1,2
553,6,5,0,1,2
553,6,7,0,1,2
553,7,1,0,1,2
553,7,2,0,1,2
553,7,4,0,1,2
553,7,5,0,1,2
553,7,6,0,1,2
553,7,7,0,1,2
554,0,0,0,2,2
554,0,1,0,2,2
554,0,2,0,2,2
554,0,4,15,2,2
554,0,5,0,2,2
554,0,6,0,2,2
554,1,0,0,2,2
554,1,1,0,2,2
554,1,5,15,2,2
554,1,6,0,2,2
554,1,7,9,2,2
554,2,1,0,2,2
554,2,3,0,2,2
554,2,6,49,2,2
554,2,7,0,2,2
554,3,0,0,2,2
554,3,4,0,2,2
554,3,5,9,2,2
554,3,6,0,2,2
554,3,7,0,2,2
554,4,0,0,2,2
554,4,3,9,2,2
554,4,4,0,2,2
554,4,6,0,2,2
554,4,7,0,2,2
554,5,0,0,2,2
554,5,1,0,2,2
554,5,2,0,2,2
554,5,3,0,2,2
554,5,6,0,2,2
554,6,0,0,2,2
554,6,4,0,2,2
554,6,6,0,2,2
554,6,7,0,2,2
554,7,4,0,2,2
554,7,6,0,2,2
555,0,0,0,3,2
555,0,2,0,3,2
555,0,5,0,3,2
555,0,6,9,3,2
555,0,7,0,3,2
555,1,0,0,3,2
555,1,1,0,3,2
555,1,3,0,3,2
555,2,0,0,3,2
555,2,1,0,3,2
555,2,2,0,3,2
555,2,4,0,3,2
555,2,5,0,3,2
555,2,6,0,3,2
555,2,7,15,3,2
555,3,4,0,3,2
555,3,7,0,3,2
555,4,0,0,3,2
555,4,1,0,3,2
555,4,4,0,3,2
555,4,5,0,3,2
555,4,7,9,3,2
555,5,1,0,3,2
555,5,2,0,3,2
555,5,4,0,3,2
555,5,5,0,3,2
555,5,6,0,3,2
555,5,7,0,3,2
555,6,0,0,3,2
555,6,2,0,3,2
555,6,3,0,3,2
555,6,5,9,3,2
555,6,7,0,3,2
555,7,3,0,3,2
555,7,5,0,3,2
555,7,6,9,3,2
556,0,1,0,4,2
556,0,2,0,4,2
556,0,3,0,4,2
556,0,4,9,4,2
556,0,7,0,4,2
556,1,0,0,4,2
556,1,1,0,4,2
556,1,3,9,4,2
556,1,4,0,4,2
556,1,7,9,4,2
556,2,4,0,4,2
556,2,5,0,4,2
556,2,7,0,4,2
556,3,3,0,4,2
556,3,4,15,4,2
556,3,7,0,4,2
556,4,0,0,4,2
556,4,2,0,4,2
556,4,5,15,4,2
556,4,6,0,4,2
556,5,0,0,4,2
556,5,2,0,4,2
556,5,7,0,4,2
556,6,0,0,4,2
556,6,1,0,4,2
556,6,2,0,4,2
556,7,1,0,4,2
556,7,3,0,4,2
556,7,5,0,4,2
556,7,7,0,4,2
557,0,1,0,5,2
557,0,4,0,5,2
557,0,7,0,5,2
557,1,0,0,5,2
557,1,2,9,5,2
557,1,5,25,5,2
557,1,6,0,5,2
557,1,7,0,5,2
557,2,0,0,5,2
557,2,1,0,5,2
557,2,2,0,5,2
557,2,3,9,5,2
557,2,5,0,5,2
557,2,6,0,5,2
557,3,0,0,5,2
557,3,2,0,5,2
557,3,3,0,5,2
557,3,4,0,5,2
557,3,5,0,5,2
557,4,1,9,5,2
557,4,2,0,5,2
557,4,4,15,5,2
557,4,5,0,5,2
557,5,1,9,5,2
557,5,2,0,5,2
557,5,4,0,5,2
557,5,6,65,5,2
557,5,7,0,5,2
557,6,0,0,5,2
557,6,2,0,5,2
557,6,4,0,5,2
557,6,5,0,5,2
557,6,6,0,5,2
557,7,0,0,5,2
557,7,2,0,5,2
557,7,4,0,5,2
558,0,0,9,6,2
558,0,1,40,6,2
558,0,2,25,6,2
558,0,3,49,6,2
558,0,4,15,6,2
558,0,6,15,6,2
558,0,7,25,6,2
558,1,3,31,6,2
558,1,6,15,6,2
558,2,1,0,6,2
558,2,4,55,6,2
558,2,5,71,6,2
558,3,0,0,6,2
558,3,2,0,6,2
558,3,4,15,6,2
558,3,5,15,6,2
558,3,7,49,6,2
558,4,1,9,6,2
558,4,3,0,6,2
558,5,2,9,6,2
558,5,4,0,6,2
558,5,5,9,6,2
558,5,6,9,6,2
558,5,7,15,6,2
558,6,0,0,6,2
558,6,1,0,6,2
558,6,2,15,6,2
558,6,4,9,6,2
558,6,5,9,6,2
558,7,0,0,6,2
558,7,2,0,6,2
558,7,7,0,6,2
559,0,0,9,7,2
559,0,1,25,7,2
559,0,2,25,7,2
559,0,3,31,7,2
559,0,4,49,7,2
559,0,5,104,7,2
559,1,0,55,7,2
559,1,2,89,7,2
559,1,3,111,7,2
559,1,4,71,7,2
559,1,5,295,7,2
559,1,7,40,7,2
559,2,0,0,7,2
559,2,3,71,7,2
559,2,4,249,7,2
559,2,7,40,7,2
559,3,1,9,7,2
559,3,2,15,7,2
559,3,3,89,7,2
559,4,0,0,7,2
559,4,1,15,7,2
559,4,2,0,7,2
559,4,3,9,7,2
559,4,6,40,7,2
559,4,7,31,7,2
559,5,0,0,7,2
559,5,1,0,7,2
559,5,3,15,7,2
559,5,4,15,7,2
559,5,7,9,7,2
559,6,0,0,7,2
559,6,3,0,7,2
559,6,4,31,7,2
559,6,6,15,7,2
559,7,3,0,7,2
559,7,4,0,7,2
559,7,5,0,7,2
560,0,0,31,8,2
560,0,1,0,8,2
560,0,2,15,8,2
560,0,5,55,8,2
560,0,7,120,8,2
560,1,3,120,8,2
560,1,4,120,8,2
560,1,7,135,8,2
560,2,0,9,8,2
560,2,1,0,8,2
560,2,2,15,8,2
560,2,4,120,8,2
560,3,2,9,8,2
560,3,3,71,8,2
560,3,4,104,8,2
560,3,6,151,8,2
560,4,1,0,8,2
560,4,3,9,8,2
560,4,6,31,8,2
560,4,7,25,8,2
560,5,0,0,8,2
560,5,3,15,8,2
560,5,5,111,8,2
560,5,6,0,8,2
560,5,7,31,8,2
560,6,0,0,8,2
560,6,1,0,8,2
560,6,2,0,8,2
560,6,5,129,8,2
560,6,6,9,8,2
560,7,2,0,8,2
560,7,4,0,8,2
560,7,5,0,8,2
561,0,0,15,9,2
561,0,1,0,9,2
561,0,5,160,9,2
561,0,6,190,9,2
561,1,0,0,9,2
561,1,7,151,9,2
561,2,0,0,9,2
561,2,1,0,9,2
561,2,2,144,9,2
561,2,3,255,9,2
561,2,4,255,9,2
561,2,5,249,9,2
561,3,0,0,9,2
561,3,4,111,9,2
561,3,6,120,9,2
561,4,1,15,9,2
561,4,2,0,9,2
561,4,4,289,9,2
561,4,6,120,9,2
561,4,7,175,9,2
561,5,1,0,9,2
561,5,2,0,9,2
561,5,5,89,9,2
561,6,1,0,9,2
561,6,2,0,9,2
561,6,3,15,9,2
561,6,4,15,9,2
561,6,7,25,9,2
561,7,2,0,9,2
561,7,4,15,9,2
561,7,5,0,9,2
562,0,1,15,10,2
562,0,2,80,10,2
562,0,5,95,10,2
562,0,6,160,10,2
562,1,3,310,10,2
562,1,4,209,10,2
562,1,5,190,10,2
562,2,2,31,10,2
562,2,4,151,10,2
562,2,6,230,10,2
562,2,7,89,10,2
562,3,1,9,10,2
562,3,5,160,10,2
562,3,7,55,10,2
562,4,0,0,10,2
562,4,2,0,10,2
562,4,3,31,10,2
562,4,4,71,10,2
562,4,6,129,10,2
562,4,7,215,10,2
562,5,4,111,10,2
562,5,5,65,10,2
562,5,7,120,10,2
562,6,0,0,10,2
562,6,1,0,10,2
562,6,5,0,10,2
562,6,6,40,10,2
562,6,7,31,10,2
562,7,0,0,10,2
562,7,1,0,10,2
562,7,2,0,10,2
562,7,4,25,10,2
562,7,5,0,10,2
563,0,1,0,11,2
563,0,2,104,11,2
563,0,3,95,11,2
563,0,4,89,11,2
563,0,5,71,11,2
563,1,1,15,11,2
563,1,2,55,11,2
563,1,3,160,11,2
563,2,1,0,11,2
563,2,2,120,11,2
563,2,3,111,11,2
563,2,7,129,11,2
563,3,2,40,11,2
563,3,3,135,11,2
563,3,5,190,11,2
563,3,6,151,11,2
563,4,3,15,11,2
563,4,5,65,11,2
563,4,6,80,11,2
563,5,0,0,11,2
563,5,1,0,11,2
563,5,3,55,11,2
563,5,4,25,11,2
563,6,0,0,11,2
563,6,1,0,11,2
563,6,3,25,11,2
563,7,2,0,11,2
563,7,6,0,11,2
564,0,0,0,12,2
564,0,1,31,12,2
564,0,3,175,12,2
564,0,4,71,12,2
564,0,6,160,12,2
564,1,1,25,12,2
564,1,2,49,12,2
564,1,4,25,12,2
564,1,6,135,12,2
564,1,7,160,12,2
564,2,0,0,12,2
564,2,4,89,12,2
564,2,5,160,12,2
564,2,7,120,12,2
564,3,4,104,12,2
564,3,6,190,12,2
564,4,2,0,12,2
564,4,4,40,12,2
564,4,7,89,12,2
564,5,0,15,12,2
564,5,1,9,12,2
564,5,2,15,12,2
564,5,4,25,12,2
564,5,6,160,12,2
564,6,2,0,12,2
564,6,3,9,12,2
564,6,4,0,12,2
564,6,5,40,12,2
564,6,7,9,12,2
564,7,2,0,12,2
564,7,4,9,12,2
564,7,6,9,12,2
564,7,7,0,12,2
565,0,0,49,13,2
565,0,2,49,13,2
565,0,4,144,13,2
565,0,7,151,13,2
565,1,0,9,13,2
565,1,5,169,13,2
565,1,7,209,13,2
565,2,0,0,13,2
565,2,1,0,13,2
565,2,3,111,13,2
565,2,6,224,13,2
565,2,7,104,13,2
565,3,0,0,13,2
565,3,1,0,13,2
565,3,2,31,13,2
565,3,3,71,13,2
565,3,5,270,13,2
565,3,6,270,13,2
565,4,0,0,13,2
565,4,1,15,13,2
565,4,4,40,13,2
565,4,5,71,13,2
565,4,7,129,13,2
565,5,0,0,13,2
565,5,2,9,13,2
565,5,3,9,13,2
565,5,4,15,13,2
565,5,6,104,13,2
565,5,7,80,13,2
565,6,0,0,13,2
565,6,2,0,13,2
565,6,5,144,13,2
565,6,6,25,13,2
565,7,0,0,13,2
565,7,2,0,13,2
565,7,3,15,13,2
565,7,4,0,13,2
565,7,6,15,13,2
565,7,7,25,13,2
566,0,1,25,14,2
566,0,5,160,14,2
566,0,6,264,14,2
566,1,1,0,14,2
566,1,5,224,14,2
566,1,7,215,14,2
566,2,0,0,14,2
566,2,2,40,14,2
566,2,4,240,14,2
566,2,5,240,14,2
566,2,7,65,14,2
566,3,2,49,14,2
566,3,3,89,14,2
566,3,4,184,14,2
566,3,5,335,14,2
566,3,6,528,14,2
566,4,1,40,14,2
566,4,3,65,14,2
566,4,5,190,14,2
566,4,6,184,14,2
566,4,7,135,14,2
566,5,4,15,14,2
566,5,5,80,14,2
566,5,7,209,14,2
566,6,0,0,14,2
566,6,2,0,14,2
566,6,3,0,14,2
566,6,7,25,14,2
566,7,0,0,14,2
566,7,3,0,14,2
566,7,4,15,14,2
566,7,5,25,14,2
567,0,1,25,15,2
567,0,5,319,15,2
567,1,0,0,15,2
567,1,3,111,15,2
567,1,5,175,15,2
567,2,3,144,15,2
567,2,4,160,15,2
567,2,6,574,15,2
567,2,7,80,15,2
567,3,2,151,15,2
567,3,4,65,15,2
567,3,6,470,15,2
567,4,0,0,15,2
567,4,1,31,15,2
567,4,6,624,15,2
567,4,7,169,15,2
567,5,0,0,15,2
567,5,1,0,15,2
567,5,4,31,15,2
567,5,5,209,15,2
567,5,7,49,15,2
567,6,0,0,15,2
567,6,3,0,15,2
567,6,4,0,15,2
567,6,7,49,15,2
567,7,0,0,15,2
567,7,4,9,15,2
567,7,6,9,15,2
568,0,0,0,16,2
568,0,1,31,16,2
568,0,2,40,16,2
568,0,4,111,16,2
568,0,5,264,16,2
568,1,0,15,16,2
568,1,5,344,16,2
568,1,7,209,16,2
568,2,5,350,16,2
568,2,6,1262,16,2
568,3,1,9,16,2
568,3,2,15,16,2
568,3,3,80,16,2
568,3,5,670,16,2
568,4,0,9,16,2
568,4,1,15,16,2
568,4,2,0,16,2
568,4,3,80,16,2
568,4,5,295,16,2
568,5,1,0,16,2
568,5,2,31,16,2
568,5,3,15,16,2
568,5,5,375,16,2
568,5,7,160,16,2
568,6,0,0,16,2
568,6,3,9,16,2
568,6,4,25,16,2
568,6,6,40,16,2
568,7,1,0,16,2
568,7,2,0,16,2
568,7,3,0,16,2
568,7,6,0,16,2
569,0,0,15,17,2
569,0,1,15,17,2
569,0,2,49,17,2
569,0,4,95,17,2
569,0,6,710,17,2
569,1,1,0,17,2
569,1,2,89,17,2
569,1,3,135,17,2
569,1,4,40,17,2
569,1,5,488,17,2
569,1,6,878,17,2
569,2,1,15,17,2
569,2,3,89,17,2
569,2,6,1517,17,2
569,3,3,89,17,2
569,3,4,135,17,2
569,3,6,759,17,2
569,3,7,25,17,2
569,4,0,0,17,2
569,4,3,111,17,2
569,4,4,55,17,2
569,4,5,639,17,2
569,4,6,375,17,2
569,4,7,104,17,2
569,5,0,0,17,2
569,5,1,0,17,2
569,5,4,31,17,2
569,6,0,0,17,2
569,6,7,15,17,2
569,7,0,0,17,2
569,7,3,0,17,2
569,7,5,9,17,2
569,7,6,9,17,2
569,7,7,31,17,2
570,0,1,52,18,2
570,0,4,210,18,2
570,0,5,326,18,2
570,0,7,293,18,2
570,1,0,26,18,2
570,1,1,10,18,2
570,1,2,68,18,2
570,1,3,158,18,2
570,1,4,42,18,2
570,1,5,445,18,2
570,1,7,116,18,2
570,2,0,0,18,2
570,2,5,393,18,2
570,2,6,964,18,2
570,2,7,135,18,2
570,3,0,16,18,2
570,3,1,52,18,2
570,3,3,184,18,2
570,3,4,100,18,2
570,4,1,26,18,2
570,4,2,10,18,2
570,4,3,200,18,2
570,4,4,68,18,2
570,5,1,0,18,2
570,5,2,0,18,2
570,5,4,32,18,2
570,5,5,184,18,2
570,5,7,110,18,2
570,6,1,10,18,2
570,6,3,0,18,2
570,6,4,32,18,2
570,6,5,16,18,2
570,6,6,94,18,2
570,6,7,16,18,2
570,7,0,0,18,2
570,7,1,0,18,2
570,7,2,42,18,2
570,7,3,0,18,2
570,7,4,0,18,2
570,7,6,26,18,2
570,7,7,0,18,2
571,0,0,42,19,2
571,0,1,16,19,2
571,0,3,94,19,2
571,0,4,58,19,2
571,0,6,561,19,2
571,1,3,100,19,2
571,1,4,74,19,2
571,1,5,158,19,2
571,1,6,277,19,2
571,2,0,0,19,2
571,2,1,0,19,2
571,2,2,52,19,2
571,2,5,158,19,2
571,3,0,16,19,2
571,3,1,10,19,2
571,3,2,32,19,2
571,3,4,74,19,2
571,3,5,410,19,2
571,4,2,16,19,2
571,4,4,84,19,2
571,4,6,168,19,2
571,4,7,84,19,2
571,5,1,0,19,2
571,5,2,0,19,2
571,5,6,52,19,2
571,5,7,26,19,2
571,6,0,0,19,2
571,6,1,0,19,2
571,6,3,0,19,2
571,6,4,10,19,2
571,6,5,26,19,2
571,7,0,0,19,2
571,7,4,0,19,2
571,7,6,10,19,2
571,7,7,16,19,2
572,0,1,0,20,2
572,0,2,84,20,2
572,0,3,94,20,2
572,0,5,177,20,2
572,1,2,26,20,2
572,1,3,84,20,2
572,1,4,74,20,2
572,2,0,0,20,2
572,2,1,0,20,2
572,2,4,84,20,2
572,2,5,235,20,2
572,3,3,100,20,2
572,3,6,335,20,2
572,3,7,110,20,2
572,4,0,0,20,2
572,4,1,0,20,2
572,4,5,142,20,2
572,4,7,58,20,2
572,5,0,0,20,2
572,5,2,10,20,2
572,5,3,10,20,2
572,5,5,52,20,2
572,5,7,52,20,2
572,6,0,0,20,2
572,6,2,0,20,2
572,6,3,0,20,2
572,6,6,42,20,2
572,6,7,16,20,2
572,7,0,0,20,2
572,7,3,0,20,2
572,7,4,0,20,2
572,7,7,10,20,2
573,0,1,16,21,2
573,0,2,26,21,2
573,0,3,58,21,2
573,0,7,158,21,2
573,1,0,0,21,2
573,1,1,16,21,2
573,1,3,116,21,2
573,1,4,32,21,2
573,1,5,152,21,2
573,1,6,135,21,2
573,2,0,0,21,2
573,2,1,0,21,2
573,2,5,158,21,2
573,2,6,184,21,2
573,3,0,0,21,2
573,3,1,10,21,2
573,3,3,74,21,2
573,3,7,74,21,2
573,4,1,16,21,2
573,4,3,74,21,2
573,4,4,142,21,2
573,4,5,74,21,2
573,4,6,84,21,2
573,5,0,0,21,2
573,5,1,26,21,2
573,5,2,10,21,2
573,5,3,0,21,2
573,5,4,10,21,2
573,5,5,74,21,2
573,6,1,0,21,2
573,6,3,16,21,2
573,6,4,32,21,2
573,6,6,52,21,2
573,7,1,0,21,2
573,7,2,0,21,2
573,7,3,0,21,2
574,0,1,0,22,2
574,0,2,32,22,2
574,0,3,94,22,2
574,0,7,52,22,2
574,1,0,0,22,2
574,1,3,94,22,2
574,1,6,42,22,2
574,2,2,32,22,2
574,2,3,84,22,2
574,2,4,16,22,2
574,2,6,142,22,2
574,2,7,58,22,2
574,3,1,10,22,2
574,3,4,42,22,2
574,3,5,194,22,2
574,3,6,100,22,2
574,4,1,0,22,2
574,4,2,0,22,2
574,4,4,52,22,2
574,4,5,68,22,2
574,4,6,52,22,2
574,4,7,42,22,2
574,5,2,10,22,2
574,5,3,10,22,2
574,5,5,26,22,2
574,5,6,26,22,2
574,6,0,0,22,2
574,6,2,0,22,2
574,7,3,52,22,2
574,7,6,0,22,2
574,7,7,10,22,2
575,0,0,10,23,2
575,0,1,0,23,2
575,0,2,26,23,2
575,0,6,10,23,2
575,1,1,0,23,2
575,1,3,74,23,2
575,1,4,16,23,2
575,1,5,58,23,2
575,2,0,0,23,2
575,2,2,26,23,2
575,2,5,94,23,2
575,2,6,94,23,2
575,2,7,74,23,2
575,3,0,0,23,2
575,3,1,0,23,2
575,3,2,16,23,2
575,3,3,42,23,2
575,3,4,74,23,2
575,3,5,126,23,2
575,3,6,110,23,2
575,4,3,126,23,2
575,4,4,42,23,2
575,5,0,0,23,2
575,5,1,10,23,2
575,5,6,0,23,2
575,6,0,0,23,2
575,6,1,16,23,2
575,6,3,0,23,2
575,6,5,0,23,2
575,6,6,10,23,2
575,6,7,16,23,2
575,7,0,0,23,2
575,7,1,0,23,2
575,7,3,0,23,2
575,7,4,10,23,2
575,7,5,26,23,2
575,7,6,0,23,2
576,0,0,0,0,3
576,0,1,16,0,3
576,0,3,42,0,3
576,0,6,16,0,3
576,0,7,10,0,3
576,1,0,0,0,3
576,1,1,0,0,3
576,1,4,0,0,3
576,1,5,42,0,3
576,1,6,0,0,3
576,1,7,16,0,3
576,2,3,26,0,3
576,2,5,26,0,3
576,2,7,58,0,3
576,3,1,0,0,3
576,3,3,16,0,3
576,3,4,42,0,3
576,3,5,32,0,3
576,3,7,16,0,3
576,4,1,0,0,3
576,4,2,16,0,3
576,4,3,135,0,3
576,4,5,58,0,3
576,4,7,16,0,3
576,5,2,0,0,3
576,5,3,0,0,3
576,5,5,10,0,3
576,5,7,16,0,3
576,6,0,0,0,3
576,6,2,0,0,3
576,6,3,0,0,3
576,6,6,10,0,3
576,6,7,0,0,3
576,7,1,0,0,3
576,7,3,0,0,3
576,7,5,0,0,3
576,7,7,10,0,3
577,0,5,16,1,3
577,0,6,0,1,3
577,1,0,0,1,3
577,1,1,0,1,3
577,1,5,0,1,3
577,2,0,0,1,3
577,2,3,16,1,3
577,2,6,26,1,3
577,3,0,0,1,3
577,3,4,10,1,3
577,3,7,16,1,3
577,4,1,0,1,3
577,4,3,142,1,3
577,4,4,26,1,3
577,4,5,16,1,3
577,4,6,16,1,3
577,5,0,0,1,3
577,5,3,0,1,3
577,5,4,32,1,3
577,5,7,10,1,3
577,6,1,0,1,3
577,6,3,0,1,3
577,6,4,0,1,3
577,7,1,0,1,3
577,7,2,0,1,3
577,7,4,0,1,3
577,7,5,0,1,3
577,7,7,0,1,3
578,0,0,0,2,3
578,0,1,0,2,3
578,0,2,16,2,3
578,0,4,16,2,3
578,0,5,0,2,3
578,0,7,0,2,3
578,1,1,0,2,3
578,1,2,0,2,3
578,1,3,10,2,3
578,1,7,0,2,3
578,2,2,0,2,3
578,2,3,0,2,3
578,2,4,0,2,3
578,2,5,0,2,3
578,3,2,0,2,3
578,3,4,10,2,3
578,3,5,0,2,3
578,3,6,16,2,3
578,3,7,0,2,3
578,4,0,0,2,3
578,4,1,0,2,3
578,4,3,42,2,3
578,4,5,16,2,3
578,4,7,52,2,3
578,5,2,0,2,3
578,5,3,0,2,3
578,5,7,0,2,3
578,6,0,0,2,3
578,6,3,16,2,3
578,6,6,0,2,3
578,6,7,0,2,3
578,7,2,0,2,3
578,7,5,0,2,3
578,7,6,0,2,3
579,0,0,0,3,3
579,0,3,0,3,3
579,0,4,0,3,3
579,1,3,0,3,3
579,2,1,0,3,3
579,2,2,0,3,3
579,2,3,10,3,3
579,2,5,10,3,3
579,2,6,0,3,3
579,3,0,0,3,3
579,3,2,0,3,3
579,3,5,16,3,3
579,3,6,10,3,3
579,3,7,0,3,3
579,4,2,0,3,3
579,4,3,0,3,3
579,4,4,10,3,3
579,4,6,0,3,3
579,4,7,0,3,3
579,5,1,0,3,3
579,5,3,0,3,3
579,5,4,10,3,3
579,5,5,10,3,3
579,5,6,0,3,3
579,6,3,0,3,3
579,6,4,0,3,3
579,6,5,0,3,3
579,6,6,0,3,3
579,6,7,0,3,3
579,7,0,0,3,3
579,7,3,0,3,3
579,7,5,0,3,3
579,7,7,0,3,3
580,0,0,0,4,3
580,0,2,0,4,3
580,0,3,0,4,3
580,0,4,0,4,3
580,0,5,0,4,3
580,0,7,10,4,3
580,1,2,0,4,3
580,1,4,0,4,3
580,1,7,0,4,3
580,2,3,10,4,3
580,2,7,0,4,3
580,3,0,0,4,3
580,3,1,0,4,3
580,3,3,0,4,3
580,3,4,0,4,3
580,3,6,0,4,3
580,4,0,0,4,3
580,4,1,0,4,3
580,4,2,0,4,3
580,4,3,0,4,3
580,5,0,0,4,3
580,5,2,0,4,3
580,5,4,0,4,3
580,5,6,0,4,3
580,5,7,16,4,3
580,6,1,26,4,3
580,6,4,0,4,3
580,7,1,0,4,3
580,7,3,0,4,3
580,7,5,0,4,3
581,0,0,10,5,3
581,0,1,0,5,3
581,0,3,0,5,3
581,0,6,0,5,3
581,1,0,0,5,3
581,1,2,10,5,3
581,1,3,10,5,3
581,1,6,42,5,3
581,2,1,0,5,3
581,2,3,0,5,3
581,2,5,10,5,3
581,2,6,0,5,3
581,3,0,0,5,3
581,3,5,26,5,3
581,3,6,52,5,3
581,3,7,16,5,3
581,4,3,0,5,3
581,4,4,16,5,3
581,4,5,10,5,3
581,4,6,0,5,3
581,5,2,0,5,3
581,5,3,0,5,3
581,5,6,0,5,3
581,5,7,0,5,3
581,6,2,0,5,3
581,6,4,0,5,3
581,6,5,0,5,3
581,6,6,0,5,3
581,6,7,0,5,3
581,7,5,0,5,3
581,7,6,10,5,3
582,0,1,0,6,3
582,0,3,74,6,3
582,0,5,0,6,3
582,1,0,0,6,3
582,1,7,68,6,3
582,2,3,16,6,3
582,2,4,52,6,3
582,3,1,0,6,3
582,3,3,42,6,3
582,3,4,26,6,3
582,3,5,32,6,3
582,3,6,32,6,3
582,3,7,10,6,3
582,4,0,0,6,3
582,4,1,26,6,3
582,4,2,0,6,3
582,4,5,16,6,3
582,4,7,16,6,3
582,5,1,0,6,3
582,5,3,16,6,3
582,5,4,0,6,3
582,5,6,58,6,3
582,5,7,26,6,3
582,6,0,0,6,3
582,6,1,0,6,3
582,6,2,0,6,3
582,6,4,0,6,3
582,6,5,0,6,3
582,6,7,16,6,3
582,7,2,0,6,3
582,7,3,0,6,3
582,7,5,0,6,3
583,0,3,58,7,3
583,0,5,32,7,3
583,0,7,152,7,3
583,1,1,0,7,3
583,1,3,310,7,3
583,1,4,68,7,3
583,1,5,68,7,3
583,2,0,0,7,3
583,2,3,74,7,3
583,3,0,0,7,3
583,3,2,10,7,3
583,3,3,100,7,3
583,3,5,52,7,3
583,3,6,32,7,3
583,3,7,16,7,3
583,4,0,10,7,3
583,4,2,0,7,3
583,4,5,84,7,3
583,4,7,26,7,3
583,5,0,0,7,3
583,5,1,16,7,3
583,5,2,0,7,3
583,5,4,16,7,3
583,5,7,58,7,3
583,6,0,0,7,3
583,6,2,0,7,3
583,6,5,16,7,3
583,6,6,10,7,3
583,7,0,0,7,3
583,7,1,0,7,3
583,7,2,0,7,3
583,7,3,0,7,3
583,7,5,10,7,3
583,7,7,26,7,3
584,0,0,26,8,3
584,0,1,0,8,3
584,0,2,58,8,3
584,0,3,94,8,3
584,0,4,58,8,3
584,0,6,32,8,3
584,0,7,126,8,3
584,1,5,219,8,3
584,1,6,116,8,3
584,2,2,26,8,3
584,2,4,116,8,3
584,2,7,100,8,3
584,3,2,16,8,3
584,3,3,84,8,3
584,3,4,116,8,3
584,4,1,0,8,3
584,4,2,0,8,3
584,4,3,32,8,3
584,4,4,152,8,3
584,4,5,100,8,3
584,4,7,26,8,3
584,5,2,0,8,3
584,5,3,52,8,3
584,5,4,10,8,3
584,5,5,26,8,3
584,5,6,52,8,3
584,5,7,68,8,3
584,6,0,0,8,3
584,6,1,0,8,3
584,6,2,0,8,3
584,6,5,32,8,3
584,6,6,16,8,3
584,7,0,0,8,3
584,7,1,0,8,3
584,7,2,0,8,3
584,7,3,0,8,3
584,7,4,0,8,3
584,7,5,10,8,3
584,7,7,10,8,3
585,0,0,0,9,3
585,0,1,26,9,3
585,0,3,184,9,3
585,0,6,226,9,3
585,1,0,10,9,3
585,1,1,16,9,3
585,1,3,126,9,3
585,1,4,116,9,3
585,1,5,184,9,3
585,2,0,0,9,3
585,2,2,110,9,3
585,2,3,84,9,3
585,3,1,16,9,3
585,3,2,52,9,3
585,3,6,200,9,3
585,4,0,0,9,3
585,4,2,0,9,3
585,4,4,135,9,3
585,4,5,100,9,3
585,4,6,168,9,3
585,5,0,0,9,3
585,5,1,0,9,3
585,5,3,16,9,3
585,5,6,32,9,3
585,5,7,158,9,3
585,6,4,10,9,3
585,6,7,0,9,3
585,7,2,0,9,3
